,meanSeat1,meanSeat2,meanSeat3,meanSeat4,meanSeat5,meanSeat6,meanSeat7,meanSeat8,meanSeat9,meanSeat10,meanSeat11,meanSeat12,meanSeat13,meanSeat14,meanSeat15,meanSeat16,meanSeat17,meanSeat18,meanSeat19,meanSeat20,meanSeat21,meanSeat22,meanSeat23,meanSeat24,meanSeat25,meanSeat26,meanSeat27,meanSeat28,meanSeat29,meanSeat30,meanSeat31,meanSeat32,single_touch_object_10_surface_1,single_touch_object_11_surface_1,single_touch_object_1_surface_1,single_touch_object_2_surface_1,single_touch_object_3_surface_1,single_touch_object_4_surface_1,single_touch_object_5_surface_1,single_touch_object_6_surface_1,single_touch_object_7_surface_1,single_touch_object_8_surface_1,single_touch_object_9_surface_1,meanPole1,meanPole2,meanPole3,meanPole4,meanPole5,meanPole6,meanPole7,meanPole8,meanPole9,meanPole10,meanPole11,meanPole12,meanPole13,meanPole14,meanPole15,meanPole16,meanPole17,meanHoriz1,meanHoriz2,meanHoriz3,meanHoriz4
118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,993.9243618968264,71813.92040526273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5081977.439524399,7931.983705295515,0.0,0.0,6.6157484364656245,0.0,0.0,0.047623323218737794,0.0,995.6651776498026,79846.17395340961,2600.338489223547,1153.1891107781369,1341203.240433836,6001.217713806161,2704.081985182104,320.62868622590224,519010.4014378299,17.435621123149936,1032155.4151804572,1.152025846628508,7501.99039743186,1062717.1695883921,661677.2743841156,250608.95711505838,486.3524576131996,0.0,0.0,0.0,0.0
118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,0.0,0.0,34677.283284552555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012454425636265937,0.0012044319243562297,0.323844714228787,0.17234204599319153,11.57839049410881,2.0056939856201446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.609534106646858e-05,1.2689843849926667e-05,0.0,0.0,4.290600869677859e-06,0.0,1949.2188550418991,0.07081914606595298,0.0,4.171397437279082e-07,291.84663579514614,314.6756402820334,0.0,13.247500417455573,0.0,2123.469788975893,3318.4477262436762,1095.4232418076467,186.19540637176505,22.28027364217799,79.43260369397426,65.1871307433983,129.56577249692972,3.7752320167380136,883.190952294889,562.4751945535987,121.76555377035132,201.59413568796404,4160.932554559327,400.4161373534843,17.115958371146412,91.89577191472567,3841.7393011828935,0.0,8.313772110951275e-06,0.0
118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016422672339335516,0.0,0.0,0.0,0.0,0.0,0.0,3691.1083469427285,98.73390310477211,0.0,0.0,0.00017300112145449522,1.4780353552573903e-05,5.0152079577376724e-12,2.0063349882839458e-11,0.0,0.0,0.00010871544357542225,0.0005727770493071644,0.025041584087118908,0.0,0.0,3.075400868032354e-05,36.61359986704945,5.40753565450202e-05,0.0422117142363958,0.014164570296035612,0.013123198291230534,1.7921040870522343e-07,0.0,0.03416271972106744,0.024083970328409945,0.007570846149150018,0.006541730903750746,0.10737673008990287,0.09913511103988884,4.1113339983746275,0.0508342115142803,7.625020552643908,0.18130884175928474,0.06394770995623808,0.07142171033303996,38.27350316941397,0.012407075691793612,0.003922001928174762,31.248754491513534,0.03769007576474175,0.7035160702725046,0.8231565682550819,0.0,0.0
118,0.009813728508621914,0.022087123365832538,0.005537460734068375,0.0,0.0,0.0,0.003919250064690363,0.01568322251278379,0.0,0.0,0.004534752799295482,0.02971764252972916,125.5842701468936,6.842001127567064,0.0,0.0,0.00532072012745303,0.0010625722206052512,0.0,0.0,0.0,0.006816292379567238,0.0,0.0,0.0,0.0,0.0025482922786106,0.0060940992404619285,0.0,0.0,512.4524610800381,4.943110790958715,0.014241583908447984,0.0,0.09199656542871552,13.116341537596359,5.288795689363268e-05,17.882630279733526,0.02104388624205604,0.1595243654888069,0.015661346963086697,0.08255481187220035,0.0,0.33503087632248807,1.4046752365872845,2.688558882019856,1.282684105583828,0.29834926299157455,1.8749386102329613,0.6326252366370585,0.04232310448300787,2.9071287204817007,3.678388052498047,0.15986574365805734,3.3206026979413132,0.01493367876495239,0.3376313549489619,0.009657415235318772,0.5380683212647257,1.3408384957242112,0.0,0.24837733828135855,0.0,0.0
118,0.0016229664013450013,1.1904324202610719,0.0005539613245424445,0.0,0.0,0.0,0.0,0.0,0.00029435206822018504,4.328955601631249e-05,0.00028483404399009534,0.00017468140363980386,0.020289615827877274,0.002352091876393541,0.0,0.0,0.0,4.09306395673172e-05,2082.2882931974154,3.9550552652360778,0.0,0.05253860481198811,0.0,0.0,0.0,0.0,0.9792913091977423,0.0,0.0,2.361220458518979e-05,0.7060891586518474,0.027807590459129526,0.010338872494471749,0.0,0.5161032109525708,0.0017304410643331296,244.51120580883145,0.2988670290311327,0.007790357463860451,0.2669651777901704,1.5402965164933782,0.00045550364366532813,0.0,15.21673121700062,9.72460853234285,13.4043827830428,23.138087253690315,33.14614304549537,34.52515188735911,0.07513217262467982,42.22740127469267,0.279195888846823,0.001384076418347926,3.3621169957708483,3.4686952941409315,19.1657861430239,27.08620378528492,29.83468340725785,0.9397778405565587,0.09447618576033276,3.460377025391304e-05,2.6412735142073237e-05,0.0,0.0
118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,0.0,123.31807566420316,0.0,0.0,0.013914818657513423,0.0035076659422336723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.126141281497645,0.0,0.0,0.011044859190792436,0.0,0.0,0.0,0.0,3801.3493748709975,0.0,0.0,12.448808936748009,0.0001801651367523852,0.0,0.0,0.00017286084623217436,0.0,0.3024350285262749,14.286303672074117,0.1756781365445737,0.49735601232606275,2.715099738604656,290.7827940596131,0.05662747056079924,1304.5467998663423,8.295806435329226,1590.385773798304,356.71045773357866,11.567295137121828,425.5445886262408,16.872093681811883,397.74776042805354,42.674010939551515,2.500974153980553,0.0,0.0,0.0,0.0
118,0.0,0.0,0.05869461444394945,0.3718761419024041,3.2204031189060156e-05,1.0765341145940994e-05,0.0,0.0,0.0,0.0,0.3703851224970125,1.1340087921238162,0.0,0.0,2.3480787267939904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.639655580944726,1203.4432512622623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09617370809731762,0.0,0.002661148746925753,0.18770326003360896,2.5480348736586573,0.0,0.5663033314904728,0.005360218479571393,0.0,0.0,0.0,4.220668106238146,0.23552890103923216,6.208211125603675,0.022425599081485715,2.110992330512005,1.5519671611048245,1.166836233928307,6.129931189892381,13.795302703966291,0.37911424522672715,0.02677618695603993,4.20440388777787,12.56822590654881,5.30089571449341,0.12844805095083228,0.010358745835878834,7.122469941768014,0.6299704483565325,0.0,0.0,0.0
118,3840.952522653417,355.69997901845306,0.6247351405077638,0.041156156814270116,0.0,71.79127709223874,0.11725067808718437,0.028674830376272765,3.1427003175821966e-07,6.048161197520548,6.8876423805570965,0.0892231167244136,0.0,0.4053829091534492,2.21369083519464,11.723303284757591,0.17823595840434323,0.02845030457514213,3163.634435759004,46395.52938822822,0.006989826162773121,0.0008866021919993192,0.0,0.0,0.7921975433235037,0.12772242952218277,6.584439150728336,0.0,1.0688926887168573,0.20445462064484624,0.02330344694357711,0.0,0.5852044758817445,0.0,183.14315332222824,2.24793873171046,76.84508484603866,0.6411121528587764,26.181548288922798,9.644861096861753,53.50147017875978,0.0,4.699729881568037e-06,168.66712387935377,64.7795330655794,46.84237156642927,32.793276312811244,13.730729471274529,1.0420554598720186,472.09156715613125,485.64355153323885,2.612260756002352,432.86229976010225,181.40057564092763,15.364991703810134,0.6845824893871825,86.60262748369486,997.2389276977049,28.30787458257322,461.6671951935876,0.0,395.68162500386705,0.00011297069911396934,0.0
118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,0.0,0.0,0.0,0.0,0.0,2480.278976037853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012800274220081758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010616360160601959,0.08457012649629674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.6587206677709,0.00017908599953551276,0.0,0.0,0.0,0.15027523104112894,0.014461663134985257,0.0,0.0,0.0005402702453882183,14.505138637260135,0.9201110923786135,1.7466737885142483,1.7924814934878381,1.9843391551139096,0.03023838231363619,0.004631872980928513,321.5845297738172,42.57382508326632,0.3787131473726331,254.63980567522572,46.40331771906362,42.41727815549975,2.6673980572692306,1.884843934184283,3.8145639216914033,0.0,0.0,0.0,0.0
118,0.0,0.0,7.070921042777819,0.0,0.0,0.0,3.2205220978936153,2.4255100995579157,0.0,0.0,0.0,0.0,0.0,0.0036191379444491085,0.0,0.0,0.0,0.001997051711148035,0.04517775194707869,0.0002837871484766419,1357.897332313289,81.83400867012406,5.148299327972825e-05,0.00039359741042508935,0.0,0.0,0.0,0.0,6.29852527811731e-06,0.00019102303385541293,0.0,0.0,0.0,0.0,0.4061792756494156,2.2075623510937134e-05,63.448630257289935,0.0,0.9933771336108264,0.004221428000053071,0.0017644979867554378,3.6202581658468805e-06,0.0,20.525456260041146,0.5938386423988267,2.594267071218372,0.8213406548247375,1.6536272287988414,0.3174576564747203,0.29830643556389486,43.74555508046807,15.103635132127113,13.319791673976885,25.74399510936259,0.5497547432142971,0.49457753763818185,17.213783173350347,15.27898733633457,0.0990562953210936,10.952760724670245,0.0005436728302574384,0.00010813911312224737,0.0,0.0
118,0.0,0.0,83.86223274821116,577.938103151562,49.47875806962298,26.340999120787263,0.02520128414618244,0.0,0.0,0.0,159482.8864754681,2846.339590703509,1.1961116627709159,1.3781913317066272,0.0,0.0,0.1720472063611729,0.010965927866416945,0.0,0.0,15.15372791720184,51.734032414016596,5.18081987785742,7.192940273426737,0.0,3.7833856309717797,0.25360748827161245,0.0,1090.836042778058,95.62284545661626,37723.3487783436,1772.7499974965351,0.0,0.0,60.38256990776204,2520.506648291939,1.2839604273360337,6458.489220909456,45.536210844923886,272.50285079258407,149.012215738486,55.679245043299844,0.0,50.88341063100724,5925.80506968848,2725.7707439339038,1578.534050483339,301.90137680874943,147.65373384826222,711.6451054662684,181.9140302468034,1506.3459115872884,91.66768178560696,1853.2050517017256,1677.355292344307,3178.945580849292,3906.766321030321,59.71661607741187,821.1829958890082,262.0559193365608,0.008008450006105972,0.0,0.0,0.0
118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,0.0018454652355726071,0.00017074048234429342,3.565426173252164e-07,0.0,4.974545391498968e-06,3.335621844732347e-07,0.0003425732697425048,0.001392022366271912,3.717337701895361e-06,0.0036783058649754916,0.00011992913594943355,0.0018109748253517638,4.7592690683004856e-05,8.456390909134752e-06,4.0947728638067604e-06,3.264333879002719e-05,0.0,1.7159340100895352e-05,0.0,0.0,0.0,2.9701821194976793e-06,0.0,0.0,4.284805585957747e-06,8.594006148938131e-07,2.3812794017342705e-05,2.759771643961367e-05,0.0,0.0,1.5834956260541136e-10,1.3502583230287803e-09,0.00025010963038227957,0.0,0.06601900912580785,0.00019671838097324963,8.481782100588295e-07,1.9469401839329044e-06,1.9720389966095274e-06,0.00042216594389453735,0.0,3.201141454796545e-07,0.0,7.616159267763209e-05,0.01592864193143325,0.00015545861071088115,1.5914089819094762e-05,0.008934263482625831,0.00022013251538477424,6.683236852086874e-05,2.4903169306072158e-05,6.807640094469981e-05,0.0003533963928342694,1.4072831410741231e-05,0.00016396422910528653,0.00015666752485881286,0.05553735443977866,0.005846481946195416,2.7607510555333178e-05,0.0006376283031676644,1.4626970069694137e-05,0.0016981725889741398,0.0,0.0
118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009611546091324965,0.2772351900495937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3247.4589886951458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.601571523068787,0.0,0.13361503413647224,31.56455218768918,0.0,0.0,0.1812383729876751,25.68299628595728,152.862319351092,1.7642919597353253,28.91508486544857,2.2974323934446015,33.05615258909661,0.03517289719770122,0.18227308894507904,0.0,6.200155632250466,179.4307835747721,0.0,334.059163731884,3.923265985272105,0.920193212508391,1.5195250345021916,0.0,0.02465262065095409,0.0,0.0
118,0.3947095048153219,0.056079809499865275,0.0,0.0,0.4373196676876966,0.0760587254932618,6.98123225948555e-05,0.0,0.00014008136246135093,6.369192919111758e-06,0.0,0.0,0.0,0.0,3.412553062254017e-05,0.0,0.0,0.0,0.0,0.0,0.0038665895866079082,0.0007632918667412768,6.057354060534566e-06,5.551425990450879e-05,0.005885251731730259,0.00041729401294350615,0.0016694571052405563,1.829480218269488e-07,10.555020332132234,1201.3659447239793,0.0,0.0,0.0,0.0,0.03323233042858404,1.282596276499462e-05,0.0002797224865041126,91.52166358054279,2.485085921014255,5.9146641547208035e-06,1.7540182430150937e-07,4.535507192770817e-05,0.0,0.021154243844555137,0.013414861822266033,0.3058722963453749,0.001837030081737883,9.245593172415388e-05,5.83473071368488,5.7011068937026765,0.11763424105358948,7.532057270560321,5.572510637399804,12.263675430419731,0.2586768741065225,0.06418486514736124,0.002979842410851302,0.0028005328869697035,22.897334444423713,26.439383752575498,0.011851669916319408,7.897361526892755e-07,0.0,0.0
118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,22.76968159057456,8.140220855684618,1.349248262792384,0.0,0.0,0.897704441492077,0.007626157822665789,0.06217183931360097,0.15345971999099833,0.027183651273533192,8.472436084625873,110.55418385643827,0.002846944892061059,0.00038102261108017795,0.0009054770817422198,0.0,51.88761344014533,4.981192755794712,2.3953861072261127,19.988969884053102,0.0,0.005673488264328925,456.28995931879683,26048.763658306223,325344.7314045352,17819.957695669586,0.032593014606576584,0.0,0.24647353924759025,0.06789810803654169,0.0,0.0,5.428937992319209,0.0,49.939274677794344,0.9142281718863624,42.78765189239768,6618.002130654762,7.106016024843855,0.0,0.0,0.05321915538383031,0.0,410.3014518263679,4.822044909045738,149.22686645849686,0.23625445183012678,114.34768299170685,546.8575235239553,163.99544502957536,358.71200916959117,265.56381784820303,131.3850190092378,126.08482855943002,20.25859008345656,715.6022826815924,177.6965036258164,42.25895037703895,255.92210878781785,6.089229394957243,0.0,0.0,0.0,0.0
118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365876.6203051938,351.05140228913194,0.0,0.0,73727.0398460883,0.0,0.0,0.0,0.0,6298.559771061548,0.0,0.0,0.0,536.6538295880489,1982.2930230955221,908.2819279321363,73.03500576795847,0.0,0.0,0.0,0.0,2.183161097319126,3.125682604952728,0.0,0.0,1026.3457208831023,4649.124814491036,238.56778617652643,79.49494572476966,0.0,54.77662159917579,21.035956357445862,39.446069266428964,488.24475015998746,218.52614689329462,2364.135812701127,512.1734273725423,578.721773732095,13241.710185133834,884.8180437043127,10300.353670161294,5046.352660148599,7547.494221646042,9269.61375636746,3430.583417921755,15608.951536489738,1692.3870205653561,425.10445094184695,3041.874203400532,2200.0331425408117,99.85927439315883,0.0,684.763412828692,0.0,0.0
118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,0.0,0.0,23.708731483049093,67.70896753882664,11.533278158006258,1.4832148041399922,0.0,0.0,0.0,0.0,0.8990477204175118,2.2416771280528653,1.722424156382512,1.9297884587852523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012731836776263416,0.0,0.0,0.0,35.80094885432801,0.0,0.0,0.0,185.34664695685618,0.0,0.0,0.0,0.0,0.5778274794289596,0.6018698901046202,5.9087599913568467e-05,5.2694043551723375,2.361339161252849,51.89426451621593,0.0,0.44879787969114654,0.0,3.602162012122567,319.83758033292236,4067.1672071416483,12.035177457353104,0.0013229162644618382,5.634025669216458,0.01140335689234579,25.48652410600169,2.407834574048096,0.40915265668101364,0.7390431552660787,2.085841226376497,3.4339363425100813,92.75338220883881,7.506259992953879,0.28223701991852096,51.02429281192909,0.4186362529590896,1.0019725798897618,0.0,0.0
118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,0.0,0.0,1.4798515509240371e-09,3.930582125634244e-09,6.86024979599173e-05,6.498259664808316e-05,0.0,0.0,0.0,0.0,1.2965824668214195e-05,0.00013112919882954298,0.005912494825901547,0.0007656460210490128,0.0,0.0,0.0,0.0,0.00026062266194909185,0.0025237481162241147,0.0,0.0,2.5521423497430883e-07,0.0,0.0,0.0005783429981172352,0.0,0.0,0.003214090477183276,0.00017472774540052742,0.0,0.0,0.006373464671880908,0.0,2.926646488562191e-05,1.081372483369878e-06,3.05881416533637e-06,8.935983606623913e-05,0.0002341539853252583,4.8269942364200123e-05,6.867945840048447e-06,0.09494678642132734,0.0,0.0033478169668114378,0.0015129508847071382,0.0005356370563823148,0.11075258610056293,0.025577778779674043,0.0001058555297091123,8.691224929651773e-06,7.969603832616554e-05,0.00031271847389094317,0.02864564124376596,4.369328789028704e-05,0.001845352119154876,0.0005158707079528792,0.0007808557057653009,0.011896146551841357,0.0020013954021190013,0.009792274686599056,0.0,0.0,0.0,0.0
118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,0.0,0.0,0.0,0.0,0.0,0.0,3.539022633504428e-05,0.00015597776053796557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4928.1198535206595,0.0,2.7567350539184917e-05,0.0,0.0,0.0,3994.2952202572105,0.0,0.0,20.01097804973829,0.0,29162.018970002082,698.3822646265965,14.134677794363213,506.18415368385666,19997.497598433132,14.250194688493602,0.17382064664138216,0.16415582352010188,835.2104870836778,0.23411204736920826,0.2973197057867947,9.325405810353637,52.42421252095521,831.4378269003282,47.17515696251812,59.000391004708305,0.2125154219958522,159408.71129735978,0.0,0.0,0.0
118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3967571.045684545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8863467540992143,0.0,0.0,0.2913397012518828,162770.71202765108,125701.74639368446,90260.87482164176,0.0,4347.924561928319,888.2956124769435,0.0,0.0,0.0,0.0939896407670862,4258.87919213717,0.0,0.0,2609.7451129505516,0.0,35678.748873789926,0.0,866.8377941726574,0.0,0.0
